#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-03-28 22:28:18.341
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.42122 V
#Offset: 0.000158598 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.2 kHz
#Period: 833.3333333 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#50 ohm 
#rms
Frequency (Hz),Trace 1 (V),Phase (deg)
0,0.002599874414059616,0
4.8828125,0.002504333948351452,0.4487547919804883
9.765625,0.001662556761079124,0.6775527028504575
14.6484375,0.0004779360015825809,2.662254252872996
19.53125,2.590110886265399e-05,78.80504541444417
24.4140625,2.506581460462107e-05,139.7639734740131
29.296875,1.518491988803705e-05,72.56982697951436
34.1796875,3.336707118184485e-05,39.95531063348854
39.0625,4.205422075186354e-05,26.93189468022181
43.9453125,3.990599452146008e-05,21.81777972162805
48.828125,2.892484540554272e-05,56.08743675564556
53.7109375,3.533235159638995e-05,103.6823094911741
58.59375,3.733382708304139e-05,131.8940534209763
63.4765625,3.272800417876786e-05,171.0337995535422
68.359375,3.891305535366996e-05,34.30298319354674
73.2421875,5.065036671847415e-05,56.73850051235367
78.125,5.320134324026432e-05,69.01379752794493
83.0078125,3.448795679616161e-05,70.60417562293927
87.890625,7.116286254884408e-06,31.56310111732745
92.7734375,1.84775307546191e-05,96.04367015094684
97.65625,2.29269944303418e-05,88.92656449199329
102.5390625,5.638660844274638e-06,139.6665982653415
107.421875,1.507837957816516e-05,28.59729472596912
112.3046875,2.477717284437277e-05,4.778437959305605
117.1875,3.576580885672663e-05,16.7706969071942
122.0703125,4.397535975702406e-05,31.66752196913822
126.953125,5.449674288309577e-05,30.1108503754934
131.8359375,6.103899537615922e-05,32.57844630486632
136.71875,4.969644478392315e-05,36.83065697882117
141.6015625,3.456283774456985e-05,11.68529451925757
146.484375,4.01067650670508e-05,154.6008366226192
151.3671875,3.908360636487695e-05,156.4910642044903
156.25,3.76951494004362e-05,18.47593593790014
161.1328125,5.825902413120947e-05,46.89430023546177
166.015625,7.742828685483244e-05,57.38341581074997
170.8984375,7.754975351522602e-05,68.54813000021905
175.78125,5.746918681407964e-05,80.97403004416068
180.6640625,3.44565684171802e-05,92.79255794500087
185.546875,2.170756988554907e-05,129.256870956791
190.4296875,3.340449425064128e-05,170.1650119499137
195.3125,4.331841414024709e-05,173.0551705042162
200.1953125,4.138069854046293e-05,156.2544907324763
205.078125,4.265353157156819e-05,135.9328106320286
209.9609375,4.263670216218102e-05,115.7421503936988
214.84375,4.681263938448799e-05,95.32323067757498
219.7265625,5.1603353333792e-05,92.30687936225013
224.609375,6.331015571151764e-05,98.18591974847568
229.4921875,8.224615031202235e-05,103.566040188868
234.375,8.803352025185996e-05,103.1596750129039
239.2578125,7.272475611898515e-05,95.54916468104138
244.140625,5.070151912378051e-05,87.2418935825409
249.0234375,2.7686508533017e-05,58.80872542056635
253.90625,3.501552450094738e-05,157.8396667006587
258.7890625,5.158944484929986e-05,130.4860910878021
263.671875,4.668551226281763e-05,110.6968169349561
268.5546875,2.628463324865766e-05,81.64881426992194
273.4375,2.371007989062408e-05,154.7986416474326
278.3203125,5.945215332745129e-05,127.550232066868
283.203125,0.0001040830998044723,124.3850788777534
288.0859375,0.0001294708235980432,126.5192095602251
292.96875,0.0001098125098515536,131.2582048128633
297.8515625,8.707401569934987e-05,135.1262837672243
302.734375,6.6570090868485e-05,129.8919716055675
307.6171875,3.409441302067073e-05,116.8327684970793
312.5,1.485005550352527e-05,106.0310950664976
317.3828125,1.137864807566212e-05,129.7765832049827
322.265625,1.077767437768571e-05,26.42620428323537
327.1484375,1.547202513154601e-05,69.8197298245656
332.03125,1.212782386015357e-05,116.1409176362913
336.9140625,2.155234999551199e-05,166.6451920965856
341.796875,2.588085114893721e-05,14.58240075581369
346.6796875,1.861837713458076e-05,48.00959782752462
351.5625,1.248364183742554e-05,90.87217231474624
356.4453125,1.744637383316218e-05,137.5763136356145
361.328125,3.113223733811062e-05,163.8872112852658
366.2109375,5.101436957072217e-05,176.1470670695075
371.09375,6.266598478391907e-05,175.3701646194239
375.9765625,5.866588695471603e-05,171.4370500855221
380.859375,5.069823062726369e-05,168.2810875254475
385.7421875,4.072016662355689e-05,148.2891908270061
390.625,3.79826962229179e-05,109.2285289019299
395.5078125,4.4972938350843e-05,77.6192695199387
400.390625,5.389271186478842e-05,68.09546442701952
405.2734375,5.61981719821054e-05,71.01760093268443
410.15625,4.931597047678929e-05,69.7055804222754
415.0390625,3.279462234237104e-05,73.7368930290553
419.921875,1.872920734534845e-05,122.1575285957394
424.8046875,2.450816945003364e-05,0.4838437561857052
429.6875,2.854925341880553e-05,40.01933770909276
434.5703125,3.536154013464453e-05,76.18854474460308
439.453125,4.407336406617012e-05,100.0649588602707
444.3359375,5.822766910880529e-05,113.6679609784271
449.21875,7.069158364732898e-05,112.7261925837005
454.1015625,6.784037823402711e-05,98.98644723946889
458.984375,5.941153299092086e-05,73.20161952827689
463.8671875,5.849569927077758e-05,54.69789598201486
468.75,6.174546716121091e-05,45.60647761241042
473.6328125,6.48731055306518e-05,38.48813647570506
478.515625,6.000373683629364e-05,38.62318119263389
483.3984375,5.565170270417516e-05,36.71146959392883
488.28125,5.496606589817391e-05,26.31884730769233
493.1640625,5.113956418478033e-05,10.63921183908616
498.046875,5.270007967144455e-05,3.632364777267209
502.9296875,6.008824750107427e-05,14.95411611672967
507.8125,6.730496913172945e-05,23.67523325266895
512.6953125,6.871908688734513e-05,28.2365067175638
517.578125,6.695605408782512e-05,36.00036948779677
522.4609375,6.315530454650195e-05,40.17082744035953
527.34375,5.168434673633894e-05,38.7113747424954
532.2265625,4.532024279607942e-05,51.38066643700539
537.109375,5.196896889663132e-05,73.18030025510366
541.9921875,4.420253315347084e-05,83.29992049515739
546.875,2.34857350405977e-05,103.3239626646148
551.7578125,1.736992922095068e-05,6.42642949673997
556.640625,3.992610465358188e-05,75.02973879991374
561.5234375,6.262123222805784e-05,99.67425093703845
566.40625,5.197249849615504e-05,122.355600948795
571.2890625,3.637597783825499e-05,166.4347706080771
576.171875,3.780985652670611e-05,28.38232656065211
581.0546875,5.022436335481574e-05,49.18150055582287
585.9375,5.305288767118025e-05,53.69883614412749
590.8203125,4.201669976778091e-05,48.03409550769673
595.703125,4.249679914786495e-05,47.80206554011443
600.5859375,5.564954096256697e-05,58.04322818290377
605.46875,6.418599738737639e-05,66.80457920932446
610.3515625,5.952649791080784e-05,81.18130577817637
615.234375,4.382726456714217e-05,98.86249311536557
620.1171875,2.300345346719712e-05,124.0197039722033
625,2.443594554947921e-05,175.9995597617013
629.8828125,4.074666167133328e-05,9.665939962464556
634.765625,3.85198281375083e-05,11.42432520758417
639.6484375,2.187677138796433e-05,0.2637868938793369
644.53125,1.594134883127293e-05,143.3273769869811
649.4140625,1.326315406468562e-05,87.34253475213603
654.296875,2.539893030570199e-05,18.84045757118502
659.1796875,3.577536810468804e-05,0.9797821949019413
664.0625,3.298430159361325e-05,165.8239336231163
668.9453125,3.336178116045416e-05,144.3088384553421
673.828125,4.157331028051357e-05,133.522330178153
678.7109375,4.615981877750283e-05,131.7618346739101
683.59375,4.277906577650064e-05,134.0257542624826
688.4765625,4.078400612356961e-05,137.6594287956627
693.359375,3.340319323636139e-05,132.3838601203906
698.2421875,2.085620158890402e-05,113.5159312231311
703.125,1.952798111063448e-05,92.85900260703464
708.0078125,2.275382628475517e-05,88.45063281107896
712.890625,1.474803314720661e-05,91.0434182289559
717.7734375,3.939755238247174e-06,137.7915830691858
722.65625,1.746824458915037e-05,124.7391637052353
727.5390625,1.942034462561662e-05,131.2338301039491
732.421875,1.504936342007573e-05,131.6335753863055
737.3046875,5.288170958601854e-06,96.48717914276126
742.1875,1.321897397464001e-05,174.5434902604744
747.0703125,3.004401044384065e-05,9.259519203138584
751.953125,5.097904552258569e-05,15.58546506883063
756.8359375,5.615800235532283e-05,6.010458012774927
761.71875,4.359350664321761e-05,165.3386872923207
766.6015625,3.754589298585131e-05,139.0741483260514
771.484375,3.503848222551295e-05,125.0358504107365
776.3671875,2.494820645572145e-05,124.6600830966728
781.25,2.392437862632985e-05,156.5843079506006
786.1328125,4.012108565155869e-05,163.8511227299238
791.015625,5.213279308876221e-05,161.4306013049433
795.8984375,4.787307147253628e-05,174.0006014181998
800.78125,3.115154871772181e-05,26.06970923433628
805.6640625,3.016204884146786e-05,82.96792380198787
810.546875,4.760916393823657e-05,103.1855452110565
815.4296875,6.146872396758551e-05,113.834278023092
820.3125,5.837822039512445e-05,122.1135124756021
825.1953125,4.362791219874995e-05,121.4993057973713
830.078125,4.246107363136577e-05,113.6163462289116
834.9609375,4.559030728725214e-05,109.8580049111193
839.84375,4.060338793052041e-05,103.8244815372711
844.7265625,3.152300764486334e-05,76.02797189358112
849.609375,3.176865530621174e-05,34.29585716267479
854.4921875,2.971284719589732e-05,25.98534351842168
859.375,1.866505937113847e-05,55.2335981381721
864.2578125,2.238242210622088e-05,99.55851843500372
869.140625,3.27491492524575e-05,113.5807414616048
874.0234375,3.217551012835539e-05,134.7292208397853
878.90625,1.652490039990759e-05,159.5315097054966
883.7890625,1.38739766911738e-05,71.8936200673666
888.671875,3.255663117597468e-05,82.82602998190082
893.5546875,3.905630220251492e-05,97.1612037810366
898.4375,3.867249044218246e-05,106.8589640382164
903.3203125,3.252974092424445e-05,99.05603305251076
908.203125,2.025038687503813e-05,79.80775298958582
913.0859375,2.292704471291715e-05,11.1357925136014
917.96875,5.119913211039495e-05,159.5480242764793
922.8515625,7.205445785112005e-05,143.5890953186931
927.734375,7.209549760807446e-05,132.1521828565
932.6171875,6.072794567056082e-05,122.9808853636892
937.5,3.860589345834043e-05,106.9873413673528
942.3828125,1.697915725929216e-05,52.29902628851656
947.265625,2.434230392578525e-05,160.0972090454089
952.1484375,4.633764351405034e-05,145.1856023642767
957.03125,6.541222019532197e-05,141.7850854516933
961.9140625,7.70435434246076e-05,145.4322088568664
966.796875,8.289600951687698e-05,153.2697048419986
971.6796875,6.422126229829576e-05,156.4057085276617
976.5625,2.278781671104342e-05,167.5045297530993
981.4453125,3.155300538467255e-05,130.6299406401864
986.328125,8.30335161753826e-05,142.2335200673062
991.2109375,0.0001059702306611383,147.6874117701252
996.09375,9.145746605080376e-05,154.2238472078702
1000.9765625,6.501994779513356e-05,162.2401470624978
1005.859375,4.105546075228183e-05,2.412145577339284
1010.7421875,3.164058487116543e-05,34.67619193465367
1015.625,3.052771435798023e-05,22.50352237353071
1020.5078125,4.501084469954565e-05,173.0877356929779
1025.390625,5.646657997409487e-05,175.4680028874648
1030.2734375,6.459146559576656e-05,3.947218796780565
1035.15625,6.762995681705352e-05,178.3534641937223
1040.0390625,5.229465496472677e-05,175.6023349150564
1044.921875,3.199797290967909e-05,10.81262094455759
1049.8046875,2.132991702506028e-05,21.78012566209827
1054.6875,2.151114256660013e-05,40.5306273168932
1059.5703125,4.106583602179791e-05,53.83061384671799
1064.453125,5.003872963615263e-05,53.54781485622016
1069.3359375,3.502334307674756e-05,53.13118160832177
1074.21875,1.194159118523682e-05,38.65842116136564
1079.1015625,2.038459892498693e-05,73.04940147803738
1083.984375,4.897387962858571e-05,66.45115400753355
1088.8671875,6.122977884841335e-05,78.36667540378521
1093.75,6.993551622851583e-05,94.07861292686435
1098.6328125,7.638497016904262e-05,99.94528058328723
1103.515625,6.76359479567749e-05,102.8518146746042
